,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating,air_reading_id,project_id,recorded_at,pm10,pm2_5,no2,o3,so2,co,date,time,secs_since,time_since,status
20,3819,TNO4437,"Cabra Community College, Dublin 7",53.3687022,-6.2943216,TNO4437-EPA,TNO4437-EPA,0000-00-00,19,333530854,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333530854, 'monitor_id': 3819, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 28.2, 'pm2_5': 11.3, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 20.22, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 9.54, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",3976,2,333530854,2497,24/03/2022 10:00,28.2,11.3,,,,,24/03/2022,10:00,859,14 mins,green
21,1981,Station 33,"Clonskeagh, Dublin 14",53.311783,-6.235325,EPA-33,EPA-33,0000-00-00,25,333519156,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519156, 'monitor_id': 1981, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 37.18, 'pm2_5': 21.38, 'no2': None, 'o3': 25.0499, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4459, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 29.83, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 20.68, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-24 01:01:00', 'end': '2022-03-24 09:00:00', 'value': 16.78, 'num_readings': 8, 'percentage_capture': 25, 'rating': 0}}",49746,2,333519156,2399,24/03/2022 09:00,37.18,21.38,,25.0499,,,24/03/2022,09:00,4459,1 hour,green
22,2134,TNO2162,"Coolock, Dublin 5",53.390542,-6.202395,TNO2162-EPA,TNO2162-EPA,0000-00-00,19,333532129,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532129, 'monitor_id': 2134, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 26.1, 'pm2_5': 13.44, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 9.62, 'num_readings': 152, 'percentage_capture': 158, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 6.41, 'num_readings': 152, 'percentage_capture': 158, 'rating': 1}}",56940,1,333532129,2497,24/03/2022 10:00,26.1,13.44,,,,,24/03/2022,10:00,859,14 mins,green
23,2133,TNO2161,"Custom House Quay, Dublin 1",53.347863,-6.243785,TNO2161-EPA,TNO2161-EPA,0000-00-00,19,333532117,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532117, 'monitor_id': 2133, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 2.1, 'pm2_5': 1.58, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 2.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 1.98, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",57438,1,333532117,2497,24/03/2022 10:00,2.1,1.58,,,,,24/03/2022,10:00,859,14 mins,green
24,1991,Station 49,"Davitt Road, Inchicore, Dublin 12",53.336258,-6.309002,EPA-49,EPA-49,0000-00-00,25,333530983,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333530983, 'monitor_id': 1991, 'project_id': 2399, 'recorded_at': '2022-03-24 09:30:00', 'pm10': 51.8675, 'pm2_5': 25.5972, 'no2': 83.0684, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:30', 'secs_since': 2659, 'time_since': '44 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 34.46, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 21.79, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 81.86, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",66658,3,333530983,2399,24/03/2022 09:30,51.8675,25.5972,83.0684,,,,24/03/2022,09:30,2659,44 mins,green
25,2090,TNO4158,"Deansgrange, Co. Dublin",53.286763,-6.173349,TNO4158,TNO4158,0000-00-00,19,333532580,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532580, 'monitor_id': 2090, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 14.6, 'pm2_5': 9.57, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 11.67, 'num_readings': 92, 'percentage_capture': 95, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 8.94, 'num_readings': 92, 'percentage_capture': 95, 'rating': 1}}",52671,1,333532580,2497,24/03/2022 10:00,14.6,9.57,,,,,24/03/2022,10:00,859,14 mins,green
26,3769,TNO4436,"Donnybrook, Dublin 4",53.322562,-6.237014,TNO4436-EPA,TNO4436-EPA,0000-00-00,19,333532838,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333532838, 'monitor_id': 3769, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 20.4, 'pm2_5': 9.64, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 18.57, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 10.05, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",10317,2,333532838,2497,24/03/2022 10:00,20.4,9.64,,,,,24/03/2022,10:00,859,14 mins,green
27,3743,TNO4325,"Drumcondra Library, Dublin 9",53.369894,-6.259124,TNO4325-EPA,TNO4325-EPA,0000-00-00,19,333531372,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333531372, 'monitor_id': 3743, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 21.8, 'pm2_5': 10.88, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 14.79, 'num_readings': 232, 'percentage_capture': 241, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 9.15, 'num_readings': 232, 'percentage_capture': 241, 'rating': 1}}",45673,1,333531372,2497,24/03/2022 10:00,21.8,10.88,,,,,24/03/2022,10:00,859,14 mins,green
28,1997,Station 55,"Dublin Airport, Swords, Co. Dublin",53.426139,-6.239127,EPA-55,EPA-55,0000-00-00,25,333531000,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333531000, 'monitor_id': 1997, 'project_id': 2399, 'recorded_at': '2022-03-24 08:45:00', 'pm10': 34.261, 'pm2_5': 19.7216, 'no2': 50.0352, 'o3': 6.8519, 'so2': 1.7503000000000002, 'co': 0.2044, 'date': '24-03-2022', 'time': '08:45', 'secs_since': 5359, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 08:01:00', 'end': '2022-03-24 08:00:00', 'value': 44.76, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 08:01:00', 'end': '2022-03-24 08:00:00', 'value': 24.27, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'o3': {'start': '2022-03-24 00:01:00', 'end': '2022-03-24 08:00:00', 'value': 3.48, 'num_readings': 32, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-03-24 07:01:00', 'end': '2022-03-24 08:00:00', 'value': 63.9, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-24 07:01:00', 'end': '2022-03-24 08:00:00', 'value': 2.36, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-24 07:01:00', 'end': '2022-03-24 08:00:00', 'value': 0.16, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",60663,3,333531000,2399,24/03/2022 08:45,34.261,19.7216,50.0352,6.8519,1.7503,0.2044,24/03/2022,08:45,5359,1 hour,green
29,2018,Station 76,"Dublin Port, Dublin 1",53.351627,-6.203812,EPA-76,EPA-76,0000-00-00,25,333526945,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333526945, 'monitor_id': 2018, 'project_id': 2399, 'recorded_at': '2022-03-24 09:30:00', 'pm10': 86.5247, 'pm2_5': 27.3351, 'no2': 81.2558, 'o3': None, 'so2': 2.6727, 'co': None, 'date': '24-03-2022', 'time': '09:30', 'secs_since': 2659, 'time_since': '44 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 53.69, 'num_readings': 96, 'percentage_capture': 100, 'rating': 4}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 26.9, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 84.13, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}, 'so2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 3.16, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",64072,4,333526945,2399,24/03/2022 09:30,86.5247,27.3351,81.2558,,2.6727,,24/03/2022,09:30,2659,44 mins,green
30,1982,Station 34,"Dún Laoghaire, Co. Dublin",53.285994,-6.132003,EPA-34,EPA-34,0000-00-00,25,333519160,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519160, 'monitor_id': 1982, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 33.4178, 'pm2_5': 22.8642, 'no2': 58.3079, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4459, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 28.32, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 21.58, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 57.12, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66621,2,333519160,2399,24/03/2022 09:00,33.4178,22.8642,58.3079,,,,24/03/2022,09:00,4459,1 hour,green
31,1988,Station 46,"Finglas, Dublin 11",53.390252,-6.305162,EPA-46,EPA-46,0000-00-00,23,333519180,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519180, 'monitor_id': 1988, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 43.03, 'pm2_5': 23.43, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4459, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 35.4, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 24.65, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66552,3,333519180,2399,24/03/2022 09:00,43.03,23.43,,,,,24/03/2022,09:00,4459,1 hour,green
32,3578,TNO4324,"Lord Edward Street, Dublin 2",53.343628,-6.270197,TNO4324-EPA,TNO4324-EPA,0000-00-00,19,333530846,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333530846, 'monitor_id': 3578, 'project_id': 2497, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 31.5, 'pm2_5': 10.64, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 859, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 27.79, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 10.5, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",79942,2,333530846,2497,24/03/2022 10:00,31.5,10.64,,,,,24/03/2022,10:00,859,14 mins,green
33,1989,Station 47,"Marino, Dublin 3",53.368098,-6.22794,EPA-47,EPA-47,0000-00-00,23,333519184,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519184, 'monitor_id': 1989, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 27.72, 'pm2_5': 16.49, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4459, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 40.45, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 25.6, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66353,3,333519184,2399,24/03/2022 09:00,27.72,16.49,,,,,24/03/2022,09:00,4459,1 hour,green
34,2011,Station 69,"Pearse Street, Dublin 2",53.345053,-6.254344,EPA-69,EPA-69,0000-00-00,25,333313750,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333313750, 'monitor_id': 2011, 'project_id': 2399, 'recorded_at': '2022-03-23 18:00:00', 'pm10': 67.327, 'pm2_5': 20.5801, 'no2': 95.88, 'o3': 10.3488, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '18:00', 'secs_since': 58459, 'time_since': '16 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 44.19, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 19.57, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 42.77, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 93.2, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",65080,2,333313750,2399,23/03/2022 18:00,67.327,20.5801,95.88,10.3488,,,23/03/2022,18:00,58459,16 hours,orange
35,1990,Station 48,"Phoenix Park, Dublin 8",53.364641,-6.348076,EPA-48,EPA-48,0000-00-00,23,333519188,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519188, 'monitor_id': 1990, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 20.64, 'pm2_5': 14.87, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4459, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 20.75, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 13.94, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",56865,2,333519188,2399,24/03/2022 09:00,20.64,14.87,,,,,24/03/2022,09:00,4459,1 hour,green
36,1968,Station 17,"Ringsend, Dublin 4",53.341787,-6.226506,EPA-17,EPA-17,0000-00-00,25,333306504,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333306504, 'monitor_id': 1968, 'project_id': 2399, 'recorded_at': '2022-03-23 18:30:00', 'pm10': 42.6276, 'pm2_5': 24.7437, 'no2': 40.0775, 'o3': None, 'so2': 5.0941, 'co': None, 'date': '23-03-2022', 'time': '18:30', 'secs_since': 56659, 'time_since': '15 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 61.56, 'num_readings': 96, 'percentage_capture': 100, 'rating': 5}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 24.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 34.42, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 5.32, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66315,1,333306504,2399,23/03/2022 18:30,42.6276,24.7437,40.0775,,5.0941,,23/03/2022,18:30,56659,15 hours,orange
37,1970,Station 22,"Rathmines, Dublin 6",53.322029,-6.267154,EPA-22,EPA-22,0000-00-00,25,333306508,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333306508, 'monitor_id': 1970, 'project_id': 2399, 'recorded_at': '2022-03-23 18:30:00', 'pm10': 24.6047, 'pm2_5': 15.6291, 'no2': 38.7749, 'o3': 61.4033, 'so2': 2.5545, 'co': None, 'date': '23-03-2022', 'time': '18:30', 'secs_since': 56660, 'time_since': '15 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 22.62, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 15.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 75.88, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 20.75, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 2.1, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65638,1,333306508,2399,23/03/2022 18:30,24.6047,15.6291,38.7749,61.4033,2.5545,,23/03/2022,18:30,56660,15 hours,orange
38,2534,TNO4488,"Sandymount Green, Dublin 4",53.33192,-6.215766,TNO4488-EPA,TNO4488-EPA,0000-00-00,19,333383463,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333383463, 'monitor_id': 2534, 'project_id': 2497, 'recorded_at': '2022-03-24 00:00:00', 'pm10': 0, 'pm2_5': 0, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '00:00', 'secs_since': 36860, 'time_since': '10 hours', 'status': 'yellow'}","{'pm10': {'start': '2022-03-23 00:01:00', 'end': '2022-03-24 00:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}, 'pm2_5': {'start': '2022-03-23 00:01:00', 'end': '2022-03-24 00:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}}",24352,0,333383463,2497,24/03/2022 00:00,0,0,,,,,24/03/2022,00:00,36860,10 hours,yellow
39,1994,Station 52,"St. Anne's Park, Dublin 5",53.372904,-6.17939,EPA-52,EPA-52,0000-00-00,23,333530990,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333530990, 'monitor_id': 1994, 'project_id': 2399, 'recorded_at': '2022-03-24 10:00:00', 'pm10': 26.37, 'pm2_5': 15.48, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:00', 'secs_since': 860, 'time_since': '14 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 32.18, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 24.49, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66610,3,333530990,2399,24/03/2022 10:00,26.37,15.48,,,,,24/03/2022,10:00,860,14 mins,green
40,1999,Station 57,"St. John’s Road, Kilmainham, Dublin 8",53.345806,-6.294603,EPA-57,EPA-57,0000-00-00,25,333519207,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519207, 'monitor_id': 1999, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 37.1641, 'pm2_5': 20.8978, 'no2': 80.75, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 37.06, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 21.93, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 79.84, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",66615,3,333519207,2399,24/03/2022 09:00,37.1641,20.8978,80.75,,,,24/03/2022,09:00,4460,1 hour,green
41,2003,Station 61,"Swords Council Depot, Co. Dublin",53.463067,-6.222234,EPA-61,EPA-61,0000-00-00,25,333531006,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333531006, 'monitor_id': 2003, 'project_id': 2399, 'recorded_at': '2022-03-24 09:45:00', 'pm10': None, 'pm2_5': None, 'no2': 30.5596, 'o3': 266.752, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:45', 'secs_since': 1760, 'time_since': '29 mins', 'status': 'green'}","{'o3': {'start': '2022-03-24 01:01:00', 'end': '2022-03-24 09:00:00', 'value': 42.24, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 39.54, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65482,2,333531006,2399,24/03/2022 09:45,,,30.5596,266.752,,,24/03/2022,09:45,1760,29 mins,green
42,1986,Station 44,"Tallaght, Dublin 24",53.280699,-6.358851,EPA-44,EPA-44,0000-00-00,25,333519172,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333519172, 'monitor_id': 1986, 'project_id': 2399, 'recorded_at': '2022-03-24 09:00:00', 'pm10': 55.0357, 'pm2_5': 26.1478, 'no2': 110.825, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '09:00', 'secs_since': 4460, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 18.76, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 09:01:00', 'end': '2022-03-24 09:00:00', 'value': 11.11, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-03-24 08:01:00', 'end': '2022-03-24 09:00:00', 'value': 100.88, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",65332,2,333519172,2399,24/03/2022 09:00,55.0357,26.1478,110.825,,,,24/03/2022,09:00,4460,1 hour,green
