,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating,air_reading_id,project_id,recorded_at,pm10,pm2_5,no2,o3,so2,co,date,time,secs_since,time_since,status
20,3819,TNO4437,"Cabra Community College, Dublin 7",53.3687022,-6.2943216,TNO4437-EPA,TNO4437-EPA,0000-00-00,19,333378083.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333378083, 'monitor_id': 3819, 'project_id': 2497, 'recorded_at': '2022-03-23 23:30:00', 'pm10': 22.3, 'pm2_5': 11.85, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:30', 'secs_since': 1304, 'time_since': '21 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 18.34, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 9.01, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",3935,2,333378083.0,2497.0,2022-03-23 23:30:00,22.3,11.85,,,,,23-03-2022,23:30,1304.0,21 mins,green
21,1981,Station 33,"Clonskeagh, Dublin 14",53.311783,-6.235325,EPA-33,EPA-33,0000-00-00,25,333372005.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372005, 'monitor_id': 1981, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': None, 'pm2_5': None, 'no2': None, 'o3': 26.1686, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3104, 'time_since': '51 mins', 'status': 'green'}","{'o3': {'start': '2022-03-23 15:01:00', 'end': '2022-03-23 23:00:00', 'value': 71.67, 'num_readings': 8, 'percentage_capture': 25, 'rating': 0}}",49610,3,333372005.0,2399.0,2022-03-23 23:00:00,,,,26.1686,,,23-03-2022,23:00,3104.0,51 mins,green
22,2134,TNO2162,"Coolock, Dublin 5",53.390542,-6.202395,TNO2162-EPA,TNO2162-EPA,0000-00-00,19,333379506.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333379506, 'monitor_id': 2134, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 0, 'pm2_5': 0, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 404, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 6.82, 'num_readings': 186, 'percentage_capture': 193, 'rating': 1}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 4.74, 'num_readings': 186, 'percentage_capture': 193, 'rating': 1}}",56890,1,333379506.0,2497.0,2022-03-23 23:45:00,0.0,0.0,,,,,23-03-2022,23:45,404.0,6 mins,green
23,2133,TNO2161,"Custom House Quay, Dublin 1",53.347863,-6.243785,TNO2161-EPA,TNO2161-EPA,0000-00-00,19,333379493.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333379493, 'monitor_id': 2133, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 3.8, 'pm2_5': 3.41, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 404, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 2.2800000000000002, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 1.7000000000000002, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",57397,1,333379493.0,2497.0,2022-03-23 23:45:00,3.8,3.41,,,,,23-03-2022,23:45,404.0,6 mins,green
24,1991,Station 49,"Davitt Road, Inchicore, Dublin 12",53.336258,-6.309002,EPA-49,EPA-49,0000-00-00,25,333372037.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372037, 'monitor_id': 1991, 'project_id': 2399, 'recorded_at': '2022-03-23 22:30:00', 'pm10': 44.8125, 'pm2_5': 32.3697, 'no2': 79.8554, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '22:30', 'secs_since': 4904, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': 29.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': 19.37, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 21:01:00', 'end': '2022-03-23 22:00:00', 'value': 92.64, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",66622,2,333372037.0,2399.0,2022-03-23 22:30:00,44.8125,32.3697,79.8554,,,,23-03-2022,22:30,4904.0,1 hour,green
25,2090,TNO4158,"Deansgrange, Co. Dublin",53.286763,-6.173349,TNO4158,TNO4158,0000-00-00,19,333380429.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333380429, 'monitor_id': 2090, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 11.4, 'pm2_5': 8.99, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 404, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 10.45, 'num_readings': 90, 'percentage_capture': 93, 'rating': 1}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 8.32, 'num_readings': 90, 'percentage_capture': 93, 'rating': 1}}",52631,1,333380429.0,2497.0,2022-03-23 23:45:00,11.4,8.99,,,,,23-03-2022,23:45,404.0,6 mins,green
26,3769,TNO4436,"Donnybrook, Dublin 4",53.322562,-6.237014,TNO4436-EPA,TNO4436-EPA,0000-00-00,19,333379138.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333379138, 'monitor_id': 3769, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 19, 'pm2_5': 11.38, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 404, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 16.6, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 9.09, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",10276,2,333379138.0,2497.0,2022-03-23 23:45:00,19.0,11.38,,,,,23-03-2022,23:45,404.0,6 mins,green
27,3743,TNO4325,"Drumcondra Library, Dublin 9",53.369894,-6.259124,TNO4325-EPA,TNO4325-EPA,0000-00-00,19,333379098.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333379098, 'monitor_id': 3743, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 17.6, 'pm2_5': 11.8, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 405, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 16.42, 'num_readings': 100, 'percentage_capture': 104, 'rating': 1}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 9.82, 'num_readings': 100, 'percentage_capture': 104, 'rating': 1}}",45550,1,333379098.0,2497.0,2022-03-23 23:45:00,17.6,11.8,,,,,23-03-2022,23:45,405.0,6 mins,green
28,1997,Station 55,"Dublin Airport, Swords, Co. Dublin",53.426139,-6.239127,EPA-55,EPA-55,0000-00-00,25,333372062.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372062, 'monitor_id': 1997, 'project_id': 2399, 'recorded_at': '2022-03-23 22:00:00', 'pm10': 52.3545, 'pm2_5': 33.532, 'no2': 96.3369, 'o3': 1.6542, 'so2': 3.1872, 'co': 0.3493, 'date': '23-03-2022', 'time': '22:00', 'secs_since': 6705, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': 43.03, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': 22.7, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 14:01:00', 'end': '2022-03-23 22:00:00', 'value': 19.39, 'num_readings': 32, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-03-23 21:01:00', 'end': '2022-03-23 22:00:00', 'value': 94.9, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}, 'so2': {'start': '2022-03-23 21:01:00', 'end': '2022-03-23 22:00:00', 'value': 3.2, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-23 21:01:00', 'end': '2022-03-23 22:00:00', 'value': 0.31, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",60623,3,333372062.0,2399.0,2022-03-23 22:00:00,52.3545,33.532,96.3369,1.6542,3.1872,0.3493,23-03-2022,22:00,6705.0,1 hour,green
29,2018,Station 76,"Dublin Port, Dublin 1",53.351627,-6.203812,EPA-76,EPA-76,0000-00-00,25,333379213.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333379213, 'monitor_id': 2018, 'project_id': 2399, 'recorded_at': '2022-03-23 23:30:00', 'pm10': 77.8971, 'pm2_5': 38.1833, 'no2': 63.5099, 'o3': None, 'so2': 0.6741, 'co': None, 'date': '23-03-2022', 'time': '23:30', 'secs_since': 1305, 'time_since': '21 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 43.83, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 22.3, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 46.85, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 0.79, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",64030,3,333379213.0,2399.0,2022-03-23 23:30:00,77.8971,38.1833,63.5099,,0.6741,,23-03-2022,23:30,1305.0,21 mins,green
30,1982,Station 34,"Dún Laoghaire, Co. Dublin",53.285994,-6.132003,EPA-34,EPA-34,0000-00-00,25,333372009.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372009, 'monitor_id': 1982, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 40.8701, 'pm2_5': 34.8013, 'no2': 55.3053, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 25.95, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 19.35, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 50.41, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66581,1,333372009.0,2399.0,2022-03-23 23:00:00,40.8701,34.8013,55.3053,,,,23-03-2022,23:00,3105.0,51 mins,green
31,1988,Station 46,"Finglas, Dublin 11",53.390252,-6.305162,EPA-46,EPA-46,0000-00-00,23,333372025.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372025, 'monitor_id': 1988, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 62.72, 'pm2_5': 51.31, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 31.27, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 21.01, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",66512,2,333372025.0,2399.0,2022-03-23 23:00:00,62.72,51.31,,,,,23-03-2022,23:00,3105.0,51 mins,green
32,3578,TNO4324,"Lord Edward Street, Dublin 2",53.343628,-6.270197,TNO4324-EPA,TNO4324-EPA,0000-00-00,19,333379130.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333379130, 'monitor_id': 3578, 'project_id': 2497, 'recorded_at': '2022-03-23 23:45:00', 'pm10': 39.5, 'pm2_5': 14.36, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:45', 'secs_since': 405, 'time_since': '6 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 26.88, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 10.21, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",79901,2,333379130.0,2497.0,2022-03-23 23:45:00,39.5,14.36,,,,,23-03-2022,23:45,405.0,6 mins,green
33,1989,Station 47,"Marino, Dublin 3",53.368098,-6.22794,EPA-47,EPA-47,0000-00-00,23,333372029.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372029, 'monitor_id': 1989, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 61.51, 'pm2_5': 33.01, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 38.76, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 21.44, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",66313,3,333372029.0,2399.0,2022-03-23 23:00:00,61.51,33.01,,,,,23-03-2022,23:00,3105.0,51 mins,green
34,2011,Station 69,"Pearse Street, Dublin 2",53.345053,-6.254344,EPA-69,EPA-69,0000-00-00,25,333313750.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333313750, 'monitor_id': 2011, 'project_id': 2399, 'recorded_at': '2022-03-23 18:00:00', 'pm10': 67.327, 'pm2_5': 20.5801, 'no2': 95.88, 'o3': 10.3488, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '18:00', 'secs_since': 21105, 'time_since': '5 hours', 'status': 'green'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 44.19, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 19.57, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 42.77, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 93.2, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",65080,3,333313750.0,2399.0,2022-03-23 18:00:00,67.327,20.5801,95.88,10.3488,,,23-03-2022,18:00,21105.0,5 hours,green
35,1990,Station 48,"Phoenix Park, Dublin 8",53.364641,-6.348076,EPA-48,EPA-48,0000-00-00,23,333372033.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372033, 'monitor_id': 1990, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 27.37, 'pm2_5': 21.58, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 21.59, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 14.3, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",56825,2,333372033.0,2399.0,2022-03-23 23:00:00,27.37,21.58,,,,,23-03-2022,23:00,3105.0,51 mins,green
36,1968,Station 17,"Ringsend, Dublin 4",53.341787,-6.226506,EPA-17,EPA-17,0000-00-00,25,333306504.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333306504, 'monitor_id': 1968, 'project_id': 2399, 'recorded_at': '2022-03-23 18:30:00', 'pm10': 42.6276, 'pm2_5': 24.7437, 'no2': 40.0775, 'o3': None, 'so2': 5.0941, 'co': None, 'date': '23-03-2022', 'time': '18:30', 'secs_since': 19305, 'time_since': '5 hours', 'status': 'green'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 61.56, 'num_readings': 96, 'percentage_capture': 100, 'rating': 5}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 24.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 34.42, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 5.32, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66315,3,333306504.0,2399.0,2022-03-23 18:30:00,42.6276,24.7437,40.0775,,5.0941,,23-03-2022,18:30,19305.0,5 hours,green
37,1970,Station 22,"Rathmines, Dublin 6",53.322029,-6.267154,EPA-22,EPA-22,0000-00-00,25,333306508.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333306508, 'monitor_id': 1970, 'project_id': 2399, 'recorded_at': '2022-03-23 18:30:00', 'pm10': 24.6047, 'pm2_5': 15.6291, 'no2': 38.7749, 'o3': 61.4033, 'so2': 2.5545, 'co': None, 'date': '23-03-2022', 'time': '18:30', 'secs_since': 19305, 'time_since': '5 hours', 'status': 'green'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 22.62, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 15.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 75.88, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 20.75, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 2.1, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65638,3,333306508.0,2399.0,2022-03-23 18:30:00,24.6047,15.6291,38.7749,61.4033,2.5545,,23-03-2022,18:30,19305.0,5 hours,green
38,2534,TNO4488,"Sandymount Green, Dublin 4",53.33192,-6.215766,TNO4488-EPA,TNO4488-EPA,0000-00-00,19,333354425.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333354425, 'monitor_id': 2534, 'project_id': 2497, 'recorded_at': '2022-03-23 22:00:00', 'pm10': 0, 'pm2_5': 0, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '22:00', 'secs_since': 6705, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}, 'pm2_5': {'start': '2022-03-22 22:01:00', 'end': '2022-03-23 22:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}}",24344,0,333354425.0,2497.0,2022-03-23 22:00:00,0.0,0.0,,,,,23-03-2022,22:00,6705.0,1 hour,green
39,1994,Station 52,"St. Anne's Park, Dublin 5",53.372904,-6.17939,EPA-52,EPA-52,0000-00-00,23,333342875.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333342875, 'monitor_id': 1994, 'project_id': 2399, 'recorded_at': '2022-03-23 21:15:00', 'pm10': 30.78, 'pm2_5': 23.28, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '21:15', 'secs_since': 9405, 'time_since': '2 hours', 'status': 'green'}","{'pm10': {'start': '2022-03-22 21:01:00', 'end': '2022-03-23 21:00:00', 'value': 28.04, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 21:01:00', 'end': '2022-03-23 21:00:00', 'value': 20.26, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",66566,2,333342875.0,2399.0,2022-03-23 21:15:00,30.78,23.28,,,,,23-03-2022,21:15,9405.0,2 hours,green
40,1999,Station 57,"St. John’s Road, Kilmainham, Dublin 8",53.345806,-6.294603,EPA-57,EPA-57,0000-00-00,25,333372066.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372066, 'monitor_id': 1999, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 50.522, 'pm2_5': 32.1997, 'no2': 88.6189, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 32.79, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 19.22, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 90.33, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",66575,2,333372066.0,2399.0,2022-03-23 23:00:00,50.522,32.1997,88.6189,,,,23-03-2022,23:00,3105.0,51 mins,green
41,2003,Station 61,"Swords Council Depot, Co. Dublin",53.463067,-6.222234,EPA-61,EPA-61,0000-00-00,25,333379207.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333379207, 'monitor_id': 2003, 'project_id': 2399, 'recorded_at': '2022-03-23 23:15:00', 'pm10': None, 'pm2_5': None, 'no2': 49.606, 'o3': 0.7207, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:15', 'secs_since': 2205, 'time_since': '36 mins', 'status': 'green'}","{'o3': {'start': '2022-03-23 15:01:00', 'end': '2022-03-23 23:00:00', 'value': 48.66, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 64.37, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65440,1,333379207.0,2399.0,2022-03-23 23:15:00,,,49.606,0.7207,,,23-03-2022,23:15,2205.0,36 mins,green
42,1986,Station 44,"Tallaght, Dublin 24",53.280699,-6.358851,EPA-44,EPA-44,0000-00-00,25,333372017.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333372017, 'monitor_id': 1986, 'project_id': 2399, 'recorded_at': '2022-03-23 23:00:00', 'pm10': 28.1565, 'pm2_5': 19.3567, 'no2': 35.292, 'o3': None, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '23:00', 'secs_since': 3105, 'time_since': '51 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 20.66, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 23:01:00', 'end': '2022-03-23 23:00:00', 'value': 13.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 22:01:00', 'end': '2022-03-23 23:00:00', 'value': 35.96, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65292,2,333372017.0,2399.0,2022-03-23 23:00:00,28.1565,19.3567,35.292,,,,23-03-2022,23:00,3105.0,51 mins,green
