,monitor_id,label,location,latitude,longitude,code,serial_number,last_calibrated,monitor_type_id,latest_reading_id,monitor_type,latest_reading,latest_averages,num_readings,current_rating,air_reading_id,project_id,recorded_at,pm10,pm2_5,no2,o3,so2,co,date,time,secs_since,time_since,status
20,3819,TNO4437,"Cabra Community College, Dublin 7",53.3687022,-6.2943216,TNO4437-EPA,TNO4437-EPA,0000-00-00,19,333591505.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333591505, 'monitor_id': 3819, 'project_id': 2497, 'recorded_at': '2022-03-24 13:45:00', 'pm10': 23, 'pm2_5': 9.39, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:45', 'secs_since': 107, 'time_since': '1 min', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 20.32, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 9.45, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",3991,2,333591505.0,2497.0,2022-03-24 13:45:00,23.0,9.39,,,,,24-03-2022,13:45,107.0,1 min,green
21,1981,Station 33,"Clonskeagh, Dublin 14",53.311783,-6.235325,EPA-33,EPA-33,0000-00-00,25,333583878.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583878, 'monitor_id': 1981, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 21.49, 'pm2_5': 14.73, 'no2': None, 'o3': 61.4748, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2807, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 31.33, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 20.86, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-24 05:01:00', 'end': '2022-03-24 13:00:00', 'value': 31.73, 'num_readings': 8, 'percentage_capture': 25, 'rating': 0}}",49762,2,333583878.0,2399.0,2022-03-24 13:00:00,21.49,14.73,,61.4748,,,24-03-2022,13:00,2807.0,46 mins,green
22,2134,TNO2162,"Coolock, Dublin 5",53.390542,-6.202395,TNO2162-EPA,TNO2162-EPA,0000-00-00,19,333584427.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333584427, 'monitor_id': 2134, 'project_id': 2497, 'recorded_at': '2022-03-24 13:15:00', 'pm10': 8.2, 'pm2_5': 6, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:15', 'secs_since': 1907, 'time_since': '31 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 11.35, 'num_readings': 148, 'percentage_capture': 154, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 7.24, 'num_readings': 148, 'percentage_capture': 154, 'rating': 1}}",56962,1,333584427.0,2497.0,2022-03-24 13:15:00,8.2,6.0,,,,,24-03-2022,13:15,1907.0,31 mins,green
23,2133,TNO2161,"Custom House Quay, Dublin 1",53.347863,-6.243785,TNO2161-EPA,TNO2161-EPA,0000-00-00,19,333588212.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333588212, 'monitor_id': 2133, 'project_id': 2497, 'recorded_at': '2022-03-24 13:30:00', 'pm10': 1.7000000000000002, 'pm2_5': 1.16, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:30', 'secs_since': 1007, 'time_since': '16 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 2.5700000000000003, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 1.99, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",57453,1,333588212.0,2497.0,2022-03-24 13:30:00,1.7000000000000002,1.16,,,,,24-03-2022,13:30,1007.0,16 mins,green
24,1991,Station 49,"Davitt Road, Inchicore, Dublin 12",53.336258,-6.309002,EPA-49,EPA-49,0000-00-00,25,333583918.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583918, 'monitor_id': 1991, 'project_id': 2399, 'recorded_at': '2022-03-24 12:30:00', 'pm10': 32.5054, 'pm2_5': 17.1879, 'no2': 30.8699, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '12:30', 'secs_since': 4607, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 12:01:00', 'end': '2022-03-24 12:00:00', 'value': 36.95, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 12:01:00', 'end': '2022-03-24 12:00:00', 'value': 22.3, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 11:01:00', 'end': '2022-03-24 12:00:00', 'value': 58.93, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66678,3,333583918.0,2399.0,2022-03-24 12:30:00,32.5054,17.1879,30.8699,,,,24-03-2022,12:30,4607.0,1 hour,green
25,2090,TNO4158,"Deansgrange, Co. Dublin",53.286763,-6.173349,TNO4158,TNO4158,0000-00-00,19,333585328.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333585328, 'monitor_id': 2090, 'project_id': 2497, 'recorded_at': '2022-03-24 13:15:00', 'pm10': 15.9, 'pm2_5': 6.62, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:15', 'secs_since': 1907, 'time_since': '31 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 12.15, 'num_readings': 93, 'percentage_capture': 96, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 9.03, 'num_readings': 93, 'percentage_capture': 96, 'rating': 1}}",52685,1,333585328.0,2497.0,2022-03-24 13:15:00,15.9,6.62,,,,,24-03-2022,13:15,1907.0,31 mins,green
26,3769,TNO4436,"Donnybrook, Dublin 4",53.322562,-6.237014,TNO4436-EPA,TNO4436-EPA,0000-00-00,19,333589012.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333589012, 'monitor_id': 3769, 'project_id': 2497, 'recorded_at': '2022-03-24 13:30:00', 'pm10': 9.6, 'pm2_5': 5.92, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:30', 'secs_since': 1007, 'time_since': '16 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 19.04, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 10.12, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",10332,2,333589012.0,2497.0,2022-03-24 13:30:00,9.6,5.92,,,,,24-03-2022,13:30,1007.0,16 mins,green
27,3743,TNO4325,"Drumcondra Library, Dublin 9",53.369894,-6.259124,TNO4325-EPA,TNO4325-EPA,0000-00-00,19,333590516.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333590516, 'monitor_id': 3743, 'project_id': 2497, 'recorded_at': '2022-03-24 13:30:00', 'pm10': 11, 'pm2_5': 6.37, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:30', 'secs_since': 1007, 'time_since': '16 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 15.33, 'num_readings': 262, 'percentage_capture': 272, 'rating': 1}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 9.22, 'num_readings': 262, 'percentage_capture': 272, 'rating': 1}}",45708,1,333590516.0,2497.0,2022-03-24 13:30:00,11.0,6.37,,,,,24-03-2022,13:30,1007.0,16 mins,green
28,1997,Station 55,"Dublin Airport, Swords, Co. Dublin",53.426139,-6.239127,EPA-55,EPA-55,0000-00-00,25,333583929.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583929, 'monitor_id': 1997, 'project_id': 2399, 'recorded_at': '2022-03-24 12:00:00', 'pm10': 23.7507, 'pm2_5': 13.9033, 'no2': 17.3783, 'o3': 51.2451, 'so2': 2.1228, 'co': 0.1164, 'date': '24-03-2022', 'time': '12:00', 'secs_since': 6407, 'time_since': '1 hour', 'status': 'green'}","{'pm10': {'start': '2022-03-23 12:01:00', 'end': '2022-03-24 12:00:00', 'value': 41.29, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 12:01:00', 'end': '2022-03-24 12:00:00', 'value': 23.36, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-24 04:01:00', 'end': '2022-03-24 12:00:00', 'value': 14.96, 'num_readings': 32, 'percentage_capture': 100, 'rating': 1}, 'no2': {'start': '2022-03-24 11:01:00', 'end': '2022-03-24 12:00:00', 'value': 16.61, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-24 11:01:00', 'end': '2022-03-24 12:00:00', 'value': 2.13, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'co': {'start': '2022-03-24 11:01:00', 'end': '2022-03-24 12:00:00', 'value': 0.13, 'num_readings': 4, 'percentage_capture': 100, 'rating': None}}",60679,3,333583929.0,2399.0,2022-03-24 12:00:00,23.7507,13.9033,17.3783,51.2451,2.1228,0.1164,24-03-2022,12:00,6407.0,1 hour,green
29,2018,Station 76,"Dublin Port, Dublin 1",53.351627,-6.203812,EPA-76,EPA-76,0000-00-00,25,333591580.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333591580, 'monitor_id': 2018, 'project_id': 2399, 'recorded_at': '2022-03-24 13:30:00', 'pm10': 59.0197, 'pm2_5': 19.1288, 'no2': 63.1699, 'o3': None, 'so2': 4.1894, 'co': None, 'date': '24-03-2022', 'time': '13:30', 'secs_since': 1007, 'time_since': '16 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 58.76, 'num_readings': 96, 'percentage_capture': 100, 'rating': 5}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 27.68, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-24 12:01:00', 'end': '2022-03-24 13:00:00', 'value': 70.89, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}, 'so2': {'start': '2022-03-24 12:01:00', 'end': '2022-03-24 13:00:00', 'value': 6.43, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",64086,4,333591580.0,2399.0,2022-03-24 13:30:00,59.0197,19.1288,63.1699,,4.1894,,24-03-2022,13:30,1007.0,16 mins,green
30,1982,Station 34,"Dún Laoghaire, Co. Dublin",53.285994,-6.132003,EPA-34,EPA-34,0000-00-00,25,333583882.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583882, 'monitor_id': 1982, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 20.6752, 'pm2_5': 16.3744, 'no2': 21.6134, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2807, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 29.69, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 22.19, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 12:01:00', 'end': '2022-03-24 13:00:00', 'value': 22.7, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66637,2,333583882.0,2399.0,2022-03-24 13:00:00,20.6752,16.3744,21.6134,,,,24-03-2022,13:00,2807.0,46 mins,green
31,1988,Station 46,"Finglas, Dublin 11",53.390252,-6.305162,EPA-46,EPA-46,0000-00-00,23,333583906.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583906, 'monitor_id': 1988, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 26.17, 'pm2_5': 13.98, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2807, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 34.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 23.94, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66568,3,333583906.0,2399.0,2022-03-24 13:00:00,26.17,13.98,,,,,24-03-2022,13:00,2807.0,46 mins,green
32,3578,TNO4324,"Lord Edward Street, Dublin 2",53.343628,-6.270197,TNO4324-EPA,TNO4324-EPA,0000-00-00,19,333591489.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333591489, 'monitor_id': 3578, 'project_id': 2497, 'recorded_at': '2022-03-24 13:45:00', 'pm10': 35.8, 'pm2_5': 9.94, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:45', 'secs_since': 107, 'time_since': '1 min', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 28.4, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 10.46, 'num_readings': 96, 'percentage_capture': 100, 'rating': 1}}",79957,2,333591489.0,2497.0,2022-03-24 13:45:00,35.8,9.94,,,,,24-03-2022,13:45,107.0,1 min,green
33,1989,Station 47,"Marino, Dublin 3",53.368098,-6.22794,EPA-47,EPA-47,0000-00-00,23,333583910.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583910, 'monitor_id': 1989, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 24.5, 'pm2_5': 16.71, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2807, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 42.13, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 25.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66369,3,333583910.0,2399.0,2022-03-24 13:00:00,24.5,16.71,,,,,24-03-2022,13:00,2807.0,46 mins,green
34,2011,Station 69,"Pearse Street, Dublin 2",53.345053,-6.254344,EPA-69,EPA-69,0000-00-00,25,333535480.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333535480, 'monitor_id': 2011, 'project_id': 2399, 'recorded_at': '2022-03-23 18:45:00', 'pm10': 66.5347, 'pm2_5': 21.4203, 'no2': 100.206, 'o3': 9.8521, 'so2': None, 'co': None, 'date': '23-03-2022', 'time': '18:45', 'secs_since': 68508, 'time_since': '19 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 44.19, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 19.57, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 42.77, 'num_readings': 32, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 93.2, 'num_readings': 4, 'percentage_capture': 100, 'rating': 2}}",65083,2,333535480.0,2399.0,2022-03-23 18:45:00,66.5347,21.4203,100.206,9.8521,,,23-03-2022,18:45,68508.0,19 hours,orange
35,1990,Station 48,"Phoenix Park, Dublin 8",53.364641,-6.348076,EPA-48,EPA-48,0000-00-00,23,333583914.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583914, 'monitor_id': 1990, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 21.06, 'pm2_5': 12.38, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2808, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 19.87, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 13.17, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}}",56881,2,333583914.0,2399.0,2022-03-24 13:00:00,21.06,12.38,,,,,24-03-2022,13:00,2808.0,46 mins,green
36,1968,Station 17,"Ringsend, Dublin 4",53.341787,-6.226506,EPA-17,EPA-17,0000-00-00,25,333535393.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333535393, 'monitor_id': 1968, 'project_id': 2399, 'recorded_at': '2022-03-23 18:45:00', 'pm10': 47.562, 'pm2_5': 26.2441, 'no2': 38.5369, 'o3': None, 'so2': 4.8488, 'co': None, 'date': '23-03-2022', 'time': '18:45', 'secs_since': 68508, 'time_since': '19 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 61.56, 'num_readings': 96, 'percentage_capture': 100, 'rating': 5}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 24.55, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 34.42, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 5.32, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66316,1,333535393.0,2399.0,2022-03-23 18:45:00,47.562,26.2441,38.5369,,4.8488,,23-03-2022,18:45,68508.0,19 hours,orange
37,1970,Station 22,"Rathmines, Dublin 6",53.322029,-6.267154,EPA-22,EPA-22,0000-00-00,25,333306508.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333306508, 'monitor_id': 1970, 'project_id': 2399, 'recorded_at': '2022-03-23 18:30:00', 'pm10': 24.6047, 'pm2_5': 15.6291, 'no2': 38.7749, 'o3': 61.4033, 'so2': 2.5545, 'co': None, 'date': '23-03-2022', 'time': '18:30', 'secs_since': 69408, 'time_since': '19 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 22.62, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-22 18:01:00', 'end': '2022-03-23 18:00:00', 'value': 15.85, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'o3': {'start': '2022-03-23 10:01:00', 'end': '2022-03-23 18:00:00', 'value': 75.88, 'num_readings': 32, 'percentage_capture': 100, 'rating': 3}, 'no2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 20.75, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}, 'so2': {'start': '2022-03-23 17:01:00', 'end': '2022-03-23 18:00:00', 'value': 2.1, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65638,1,333306508.0,2399.0,2022-03-23 18:30:00,24.6047,15.6291,38.7749,61.4033,2.5545,,23-03-2022,18:30,69408.0,19 hours,orange
38,2534,TNO4488,"Sandymount Green, Dublin 4",53.33192,-6.215766,TNO4488-EPA,TNO4488-EPA,0000-00-00,19,333383463.0,"{'monitor_type_id': 19, 'name': 'Osiris', 'manufacturer': 'Turnkey', 'category': 'air', 'sample_code': 'TNO1234', 'sample_serial_number': 'TNO1234'}","{'air_reading_id': 333383463, 'monitor_id': 2534, 'project_id': 2497, 'recorded_at': '2022-03-24 00:00:00', 'pm10': 0, 'pm2_5': 0, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '00:00', 'secs_since': 49608, 'time_since': '13 hours', 'status': 'orange'}","{'pm10': {'start': '2022-03-23 00:01:00', 'end': '2022-03-24 00:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}, 'pm2_5': {'start': '2022-03-23 00:01:00', 'end': '2022-03-24 00:00:00', 'value': None, 'num_readings': 96, 'percentage_capture': 100}}",24352,0,333383463.0,2497.0,2022-03-24 00:00:00,0.0,0.0,,,,,24-03-2022,00:00,49608.0,13 hours,orange
39,1994,Station 52,"St. Anne's Park, Dublin 5",53.372904,-6.17939,EPA-52,EPA-52,0000-00-00,23,333535439.0,"{'monitor_type_id': 23, 'name': 'Fidas 200', 'manufacturer': 'Palas', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333535439, 'monitor_id': 1994, 'project_id': 2399, 'recorded_at': '2022-03-24 10:15:00', 'pm10': 28.09, 'pm2_5': 15.56, 'no2': None, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '10:15', 'secs_since': 12708, 'time_since': '3 hours', 'status': 'green'}","{'pm10': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 32.18, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'pm2_5': {'start': '2022-03-23 10:01:00', 'end': '2022-03-24 10:00:00', 'value': 24.49, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}}",66618,3,333535439.0,2399.0,2022-03-24 10:15:00,28.09,15.56,,,,,24-03-2022,10:15,12708.0,3 hours,green
40,1999,Station 57,"St. John’s Road, Kilmainham, Dublin 8",53.345806,-6.294603,EPA-57,EPA-57,0000-00-00,25,333583937.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583937, 'monitor_id': 1999, 'project_id': 2399, 'recorded_at': '2022-03-24 13:00:00', 'pm10': 33.9838, 'pm2_5': 17.1222, 'no2': 48.0718, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '13:00', 'secs_since': 2808, 'time_since': '46 mins', 'status': 'green'}","{'pm10': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 38.96, 'num_readings': 96, 'percentage_capture': 100, 'rating': 3}, 'pm2_5': {'start': '2022-03-23 13:01:00', 'end': '2022-03-24 13:00:00', 'value': 22, 'num_readings': 96, 'percentage_capture': 100, 'rating': 2}, 'no2': {'start': '2022-03-24 12:01:00', 'end': '2022-03-24 13:00:00', 'value': 58.4, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",66631,3,333583937.0,2399.0,2022-03-24 13:00:00,33.9838,17.1222,48.0718,,,,24-03-2022,13:00,2808.0,46 mins,green
41,2003,Station 61 (Ozone Instrument Issue),"Swords Council Depot, Co. Dublin",53.463067,-6.222234,EPA-61,EPA-61,0000-00-00,25,333583947.0,"{'monitor_type_id': 25, 'name': 'Multiple', 'manufacturer': 'Multiple', 'category': 'air', 'sample_code': '', 'sample_serial_number': ''}","{'air_reading_id': 333583947, 'monitor_id': 2003, 'project_id': 2399, 'recorded_at': '2022-03-24 12:45:00', 'pm10': None, 'pm2_5': None, 'no2': 35.3133, 'o3': None, 'so2': None, 'co': None, 'date': '24-03-2022', 'time': '12:45', 'secs_since': 3708, 'time_since': '1 hour', 'status': 'green'}","{'o3': {'start': '2022-03-24 04:01:00', 'end': '2022-03-24 12:00:00', 'value': 134.98, 'num_readings': 27, 'percentage_capture': 84, 'rating': 5}, 'no2': {'start': '2022-03-24 11:01:00', 'end': '2022-03-24 12:00:00', 'value': 15.73, 'num_readings': 4, 'percentage_capture': 100, 'rating': 1}}",65496,2,333583947.0,2399.0,2022-03-24 12:45:00,,,35.3133,,,,24-03-2022,12:45,3708.0,1 hour,green
